Model,Entropy,Length
1stOrderMarkov,3.7254805569978675,18
1stOrderMarkov,3.821311940104173,31
1stOrderMarkov,2.807354922057604,7
1stOrderMarkov,0.0,1
1stOrderMarkov,3.3927474104487847,13
1stOrderMarkov,4.4134236515967675,45
1stOrderMarkov,3.169925001442312,9
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,3.6897037321995474,21
1stOrderMarkov,2.0,4
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,4.215061012203069,30
1stOrderMarkov,4.485127947284226,47
1stOrderMarkov,4.315231324217973,43
1stOrderMarkov,3.3787834934861767,14
1stOrderMarkov,4.0667842134731025,31
1stOrderMarkov,3.9502120649147465,28
1stOrderMarkov,2.807354922057604,7
1stOrderMarkov,3.584962500721156,12
1stOrderMarkov,4.415311532225102,40
1stOrderMarkov,2.725480556997868,9
1stOrderMarkov,3.5841837197791886,20
1stOrderMarkov,3.1219280948873624,10
1stOrderMarkov,3.277613436819116,11
1stOrderMarkov,4.659166097798569,101
1stOrderMarkov,0.0,1
1stOrderMarkov,4.67778416630624,94
1stOrderMarkov,3.7081320646586016,23
1stOrderMarkov,4.648367439558378,50
1stOrderMarkov,3.734521664779752,17
1stOrderMarkov,3.180832987205441,13
1stOrderMarkov,4.483444824068004,56
1stOrderMarkov,3.4677201004745006,14
1stOrderMarkov,3.7254805569978675,18
1stOrderMarkov,1.5,4
1stOrderMarkov,3.6402239289418516,15
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,3.577819531114783,16
1stOrderMarkov,4.235981390822668,31
1stOrderMarkov,2.0,4
1stOrderMarkov,3.084962500721156,12
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,4.534993002516669,54
1stOrderMarkov,3.5068905956085183,15
1stOrderMarkov,4.266984590772067,63
1stOrderMarkov,4.337435460048129,37
1stOrderMarkov,4.329239931817577,36
1stOrderMarkov,4.526085028933357,65
1stOrderMarkov,4.272804327334621,42
1stOrderMarkov,3.378783493486176,14
1stOrderMarkov,2.584962500721156,6
1stOrderMarkov,4.74642169000675,128
1stOrderMarkov,4.713159181911309,98
1stOrderMarkov,3.4182958340544896,12
1stOrderMarkov,4.458103180234289,39
1stOrderMarkov,3.921928094887362,20
1stOrderMarkov,3.5724312513221195,18
1stOrderMarkov,4.777301826486199,174
1stOrderMarkov,4.026986833359286,26
1stOrderMarkov,3.456564762130953,15
1stOrderMarkov,4.306890595608519,30
1stOrderMarkov,4.265544846790009,39
1stOrderMarkov,3.794653473544342,18
1stOrderMarkov,4.290534446710033,37
1stOrderMarkov,4.611033547037796,64
1stOrderMarkov,4.201231789474708,38
1stOrderMarkov,3.3248629576173565,14
1stOrderMarkov,3.8841837197791884,20
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,2.9477027792200903,9
1stOrderMarkov,4.517487788888703,58
1stOrderMarkov,3.725650756112093,21
1stOrderMarkov,2.721928094887362,10
1stOrderMarkov,3.546593564294939,13
1stOrderMarkov,2.584962500721156,6
1stOrderMarkov,3.7841837197791888,20
1stOrderMarkov,4.098068512058838,30
1stOrderMarkov,3.272905595320056,15
1stOrderMarkov,2.725480556997868,9
1stOrderMarkov,2.9139770731827523,11
1stOrderMarkov,3.0220552088742,12
1stOrderMarkov,2.807354922057604,7
1stOrderMarkov,4.494296207353349,61
1stOrderMarkov,1.9219280948873623,5
1stOrderMarkov,3.7887549139935026,22
1stOrderMarkov,4.424267553240269,41
1stOrderMarkov,3.594465636961452,21
1stOrderMarkov,4.303783770917413,37
1stOrderMarkov,4.0559581516151235,23
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,3.121928094887362,10
1stOrderMarkov,4.563247423975143,62
1stOrderMarkov,3.849223912390625,23
1stOrderMarkov,4.814514858629809,137
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,4.546078254079442,60
1stOrderMarkov,4.569543545355191,62
1stOrderMarkov,3.7409532604048397,23
1stOrderMarkov,0.0,1
1stOrderMarkov,3.5068905956085183,15
1stOrderMarkov,2.0,4
1stOrderMarkov,1.9182958340544893,6
1stOrderMarkov,3.121928094887362,10
1stOrderMarkov,3.879664004902593,22
1stOrderMarkov,4.413793275473679,53
1stOrderMarkov,2.0,4
1stOrderMarkov,3.820888851350188,21
1stOrderMarkov,2.2359263506290326,7
1stOrderMarkov,2.807354922057604,7
1stOrderMarkov,4.17146526179041,31
1stOrderMarkov,4.602381847718817,57
1stOrderMarkov,4.264578373902382,35
1stOrderMarkov,4.3361829878711236,39
1stOrderMarkov,4.802362125418405,123
1stOrderMarkov,3.43162356584743,19
1stOrderMarkov,4.060262039120378,27
1stOrderMarkov,3.9677201004744993,28
1stOrderMarkov,4.593429088311723,35
1stOrderMarkov,3.4182958340544896,12
1stOrderMarkov,3.784941827437642,21
1stOrderMarkov,4.3556741158235655,53
1stOrderMarkov,3.2776134368191165,11
1stOrderMarkov,2.0,4
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,4.16429908806447,35
1stOrderMarkov,4.03740119765411,19
1stOrderMarkov,3.975418017913833,21
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,1.0,2
1stOrderMarkov,4.16429908806447,35
1stOrderMarkov,2.807354922057604,7
1stOrderMarkov,3.2516291673878226,12
1stOrderMarkov,3.321928094887362,10
1stOrderMarkov,2.251629167387823,6
1stOrderMarkov,3.0957952550009344,11
1stOrderMarkov,4.628378391965608,88
1stOrderMarkov,4.580685720006761,78
1stOrderMarkov,4.461482516616682,59
1stOrderMarkov,3.188721875540867,12
1stOrderMarkov,3.9754180179138325,21
1stOrderMarkov,3.7622673906514943,23
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,3.720128777433187,22
1stOrderMarkov,3.681880802803402,19
1stOrderMarkov,3.914866303883101,23
1stOrderMarkov,4.6864892902657855,91
1stOrderMarkov,3.721928094887362,20
1stOrderMarkov,4.2107645737727895,33
1stOrderMarkov,3.4182958340544896,12
1stOrderMarkov,2.0,4
1stOrderMarkov,4.6802842373036615,74
1stOrderMarkov,4.373551149096553,31
1stOrderMarkov,4.273684376262023,36
1stOrderMarkov,3.0269868333592873,13
1stOrderMarkov,4.090234012145145,29
1stOrderMarkov,2.663532754804255,11
1stOrderMarkov,3.9321380397593737,19
1stOrderMarkov,3.8441065448145375,26
1stOrderMarkov,2.94770277922009,9
1stOrderMarkov,3.0,8
1stOrderMarkov,4.550931304471528,52
1stOrderMarkov,3.277613436819116,11
1stOrderMarkov,4.555487143479847,53
1stOrderMarkov,3.8801799226757367,21
1stOrderMarkov,4.225185279715573,42
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,4.315824333525707,26
1stOrderMarkov,2.5,8
1stOrderMarkov,4.722274413893479,64
1stOrderMarkov,2.584962500721156,6
1stOrderMarkov,3.6143694458867563,18
1stOrderMarkov,4.824904513099321,177
1stOrderMarkov,3.0,8
1stOrderMarkov,4.38146788019945,50
1stOrderMarkov,4.8505668782231135,94
1stOrderMarkov,2.0,4
1stOrderMarkov,0.0,1
1stOrderMarkov,4.58215057557878,59
1stOrderMarkov,4.657641011333055,93
1stOrderMarkov,4.021928094887363,20
1stOrderMarkov,3.5368867237421666,19
1stOrderMarkov,3.182005814760214,14
1stOrderMarkov,3.169925001442312,9
1stOrderMarkov,4.5594465098293675,61
1stOrderMarkov,4.272331064905147,39
1stOrderMarkov,4.171474187957335,41
1stOrderMarkov,4.708876369881374,76
1stOrderMarkov,4.472424141197958,45
1stOrderMarkov,4.066108939837481,28
1stOrderMarkov,4.425118550357139,44
1stOrderMarkov,3.8820451081368628,23
1stOrderMarkov,1.9219280948873623,5
1stOrderMarkov,4.5469731490673295,64
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,4.72652304015017,79
1stOrderMarkov,3.734521664779752,17
1stOrderMarkov,3.845350936622435,22
1stOrderMarkov,4.528283711935156,41
1stOrderMarkov,4.359377914716119,34
1stOrderMarkov,4.262692390839622,23
1stOrderMarkov,4.243010159554855,35
1stOrderMarkov,4.74640329910117,79
1stOrderMarkov,4.349648912578752,23
1stOrderMarkov,4.391452546404095,58
1stOrderMarkov,4.0062389286533895,30
1stOrderMarkov,2.0,4
1stOrderMarkov,4.554172894046704,47
1stOrderMarkov,4.237291339955158,29
1stOrderMarkov,4.6053885422075345,48
1stOrderMarkov,0.0,1
1stOrderMarkov,3.2516291673878226,12
1stOrderMarkov,4.62502028032117,61
1stOrderMarkov,4.799056123375466,93
1stOrderMarkov,4.095795255000932,22
1stOrderMarkov,3.9139770731827497,22
1stOrderMarkov,3.5068905956085183,15
1stOrderMarkov,4.004886164091842,22
1stOrderMarkov,1.584962500721156,3
1stOrderMarkov,3.0,8
1stOrderMarkov,3.9603202553942918,33
1stOrderMarkov,3.9790978911348036,26
1stOrderMarkov,4.594167132567808,70
1stOrderMarkov,1.9219280948873623,5
1stOrderMarkov,3.2776134368191165,11
1stOrderMarkov,2.807354922057604,7
1stOrderMarkov,4.215061012203069,30
1stOrderMarkov,4.060262039120379,27
1stOrderMarkov,3.734521664779752,17
1stOrderMarkov,2.0,4
1stOrderMarkov,2.584962500721156,6
1stOrderMarkov,4.0220552088742005,24
1stOrderMarkov,4.483822629187616,60
1stOrderMarkov,3.189898095464287,15
1stOrderMarkov,3.538310595615005,22
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,2.9477027792200903,9
1stOrderMarkov,4.338663284842051,41
1stOrderMarkov,3.521640636343319,14
1stOrderMarkov,0.0,1
1stOrderMarkov,4.687582004007327,60
1stOrderMarkov,4.6263530781525795,64
1stOrderMarkov,2.2516291673878226,6
1stOrderMarkov,4.4244653411048285,55
1stOrderMarkov,3.4613201402110083,18
1stOrderMarkov,4.434183719779188,40
1stOrderMarkov,3.5,16
1stOrderMarkov,4.373685784547778,53
1stOrderMarkov,2.521640636343318,7
1stOrderMarkov,4.123231428797621,30
1stOrderMarkov,3.238901256602631,13
1stOrderMarkov,3.1556390622295662,16
1stOrderMarkov,3.238901256602631,13
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,4.624046480897186,83
1stOrderMarkov,4.688047190938309,100
1stOrderMarkov,4.659370523092794,105
1stOrderMarkov,4.722217150628826,58
1stOrderMarkov,4.764717328179549,138
1stOrderMarkov,4.056020968057881,26
1stOrderMarkov,3.7841837197791883,20
1stOrderMarkov,3.909368063943885,29
1stOrderMarkov,4.462737328839513,59
1stOrderMarkov,4.714040233273207,57
1stOrderMarkov,3.3735572622751846,15
1stOrderMarkov,4.710649970428229,60
1stOrderMarkov,3.238901256602631,13
1stOrderMarkov,2.2516291673878226,6
1stOrderMarkov,4.646931497511196,97
1stOrderMarkov,4.062305474194333,36
1stOrderMarkov,3.784941827437642,21
1stOrderMarkov,3.577819531114783,16
1stOrderMarkov,4.021928094887362,20
1stOrderMarkov,4.106377316818028,27
1stOrderMarkov,2.321928094887362,5
1stOrderMarkov,4.132944044980958,26
1stOrderMarkov,4.229327351940021,37
1stOrderMarkov,4.474952541517312,42
1stOrderMarkov,3.7871439606981383,19
1stOrderMarkov,4.023465189601646,25
1stOrderMarkov,4.218128820706467,36
1stOrderMarkov,3.8924071185928746,19
1stOrderMarkov,2.0,4
1stOrderMarkov,4.186704345910024,22
1stOrderMarkov,4.368051015926778,52
1stOrderMarkov,4.760067633158438,82
1stOrderMarkov,2.2516291673878226,6
2ndOrderMarkov,4.636801630377666,69
2ndOrderMarkov,4.182005814760214,28
2ndOrderMarkov,2.9219280948873623,10
2ndOrderMarkov,4.136842188131012,24
2ndOrderMarkov,4.51364592935837,34
2ndOrderMarkov,3.9790978911348036,26
2ndOrderMarkov,3.821928094887362,20
2ndOrderMarkov,0.0,2
2ndOrderMarkov,4.233639952626227,33
2ndOrderMarkov,4.501397825434102,46
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.293594289588575,38
2ndOrderMarkov,4.053660689688185,25
2ndOrderMarkov,2.2516291673878226,6
2ndOrderMarkov,4.54882487135245,60
2ndOrderMarkov,4.576839667472721,70
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,3.5304930567574826,18
2ndOrderMarkov,4.643888596104735,84
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.483617685440307,51
2ndOrderMarkov,3.8521687236032816,17
2ndOrderMarkov,1.0,2
2ndOrderMarkov,2.521640636343318,7
2ndOrderMarkov,3.1898980954642866,15
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,4.028946391954607,33
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,4.552237570172824,71
2ndOrderMarkov,4.777643974262758,94
2ndOrderMarkov,2.75,8
2ndOrderMarkov,4.335775819440525,47
2ndOrderMarkov,1.9182958340544893,6
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,3.521640636343319,14
2ndOrderMarkov,3.5465935642949384,13
2ndOrderMarkov,4.60119042634169,58
2ndOrderMarkov,4.065079515030718,36
2ndOrderMarkov,4.750843690276924,118
2ndOrderMarkov,4.219928086715923,47
2ndOrderMarkov,2.0,4
2ndOrderMarkov,3.7841837197791888,20
2ndOrderMarkov,3.75,16
2ndOrderMarkov,0.0,2
2ndOrderMarkov,3.2516291673878226,12
2ndOrderMarkov,4.74155887176482,140
2ndOrderMarkov,3.875,16
2ndOrderMarkov,3.734521664779752,17
2ndOrderMarkov,4.593400348604437,36
2ndOrderMarkov,3.375,16
2ndOrderMarkov,3.189898095464287,15
2ndOrderMarkov,4.248426788747654,44
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,4.811789011092169,100
2ndOrderMarkov,4.163909765557392,32
2ndOrderMarkov,3.300559092390954,19
2ndOrderMarkov,3.546593564294939,13
2ndOrderMarkov,4.311060380416014,53
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,4.869447912640049,140
2ndOrderMarkov,4.424955744609934,42
2ndOrderMarkov,3.1307179879273748,17
2ndOrderMarkov,4.398857447483312,38
2ndOrderMarkov,2.0,4
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.563354635087933,66
2ndOrderMarkov,4.182005814760214,28
2ndOrderMarkov,4.525679385962487,78
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.8486120176142755,108
2ndOrderMarkov,2.9852281360342516,14
2ndOrderMarkov,1.5,4
2ndOrderMarkov,3.4677201004745006,14
2ndOrderMarkov,3.569773835029478,24
2ndOrderMarkov,3.3660913291191914,19
2ndOrderMarkov,4.2359263506290326,28
2ndOrderMarkov,3.7219280948873625,20
2ndOrderMarkov,4.784416031845869,121
2ndOrderMarkov,3.9690016298759936,23
2ndOrderMarkov,4.679115899052216,69
2ndOrderMarkov,3.916126946588283,21
2ndOrderMarkov,3.754441845713344,22
2ndOrderMarkov,4.252974975106084,39
2ndOrderMarkov,3.9736606896881845,25
2ndOrderMarkov,3.506890595608518,15
2ndOrderMarkov,2.4056390622295662,8
2ndOrderMarkov,4.816365206728037,160
2ndOrderMarkov,4.728542915389234,89
2ndOrderMarkov,4.5011364921357675,53
2ndOrderMarkov,4.348605762129336,49
2ndOrderMarkov,2.5,8
2ndOrderMarkov,3.7887549139935026,22
2ndOrderMarkov,3.5068905956085183,15
2ndOrderMarkov,4.8162190336471244,98
2ndOrderMarkov,3.0,8
2ndOrderMarkov,3.826874881864636,19
2ndOrderMarkov,2.9139770731827523,11
2ndOrderMarkov,4.003044786734202,33
2ndOrderMarkov,4.368792054344757,46
2ndOrderMarkov,2.5,8
2ndOrderMarkov,3.5465935642949384,13
2ndOrderMarkov,3.708132064658602,23
2ndOrderMarkov,3.9139770731827515,22
2ndOrderMarkov,3.721928094887362,20
2ndOrderMarkov,3.973660689688185,25
2ndOrderMarkov,4.491310885055154,66
2ndOrderMarkov,3.0,8
2ndOrderMarkov,3.9898980954642873,30
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.24637013015618,50
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.8268748818646365,19
2ndOrderMarkov,4.011365041826378,21
2ndOrderMarkov,2.725480556997868,9
2ndOrderMarkov,1.9182958340544893,6
2ndOrderMarkov,4.442038372726783,54
2ndOrderMarkov,4.220167681284828,31
2ndOrderMarkov,3.6385304691242912,26
2ndOrderMarkov,4.795522746102869,136
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,3.5,16
2ndOrderMarkov,3.6644977792004623,14
2ndOrderMarkov,4.766810485290682,96
2ndOrderMarkov,3.334679141051595,13
2ndOrderMarkov,2.25,8
2ndOrderMarkov,4.176190626141829,36
2ndOrderMarkov,4.352235535484914,63
2ndOrderMarkov,1.0,2
2ndOrderMarkov,3.9997877191848734,39
2ndOrderMarkov,4.412782031835941,48
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,4.615913531686173,75
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,3.8868421881310122,24
2ndOrderMarkov,3.9705730958116843,22
2ndOrderMarkov,3.182005814760214,14
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.566830129043384,60
2ndOrderMarkov,4.517283547037795,64
2ndOrderMarkov,3.734521664779752,17
2ndOrderMarkov,3.675310868912364,23
2ndOrderMarkov,3.381580488309164,17
2ndOrderMarkov,4.506617512049981,53
2ndOrderMarkov,2.6464393446710157,10
2ndOrderMarkov,3.589898095464287,15
2ndOrderMarkov,4.7485767709714,108
2ndOrderMarkov,3.8732358263763285,31
2ndOrderMarkov,4.4516396088373344,62
2ndOrderMarkov,2.2359263506290326,7
2ndOrderMarkov,3.1219280948873624,10
2ndOrderMarkov,4.732372999810585,101
2ndOrderMarkov,3.0849625007211556,12
2ndOrderMarkov,3.327819531114783,16
2ndOrderMarkov,4.474417946545264,49
2ndOrderMarkov,0.0,2
2ndOrderMarkov,3.9754180179138325,21
2ndOrderMarkov,4.543921151075368,52
2ndOrderMarkov,4.52209025317328,70
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,4.066108939837481,28
2ndOrderMarkov,4.494258605784818,53
2ndOrderMarkov,2.3685225277282065,11
2ndOrderMarkov,2.8553885422075336,12
2ndOrderMarkov,3.5724312513221195,18
2ndOrderMarkov,4.235981390822668,31
2ndOrderMarkov,4.175735869100492,23
2ndOrderMarkov,4.551525175975549,58
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.258694969562841,40
2ndOrderMarkov,3.9387218755408675,24
2ndOrderMarkov,3.9321380397593733,19
2ndOrderMarkov,4.57667948983358,67
2ndOrderMarkov,4.76524753052455,120
2ndOrderMarkov,4.534357032046,59
2ndOrderMarkov,4.688647907739108,68
2ndOrderMarkov,4.530360041359547,67
2ndOrderMarkov,4.249729716863358,37
2ndOrderMarkov,4.36030597770208,46
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.334183719779189,40
2ndOrderMarkov,3.7871439606981383,19
2ndOrderMarkov,4.157214970851922,42
2ndOrderMarkov,3.238901256602631,13
2ndOrderMarkov,0.0,2
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,3.180832987205441,13
2ndOrderMarkov,4.657031714845983,54
2ndOrderMarkov,4.374343910822487,42
2ndOrderMarkov,3.625,16
2ndOrderMarkov,4.627854381394606,52
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,4.518623149244562,61
2ndOrderMarkov,3.973660689688184,25
2ndOrderMarkov,1.9219280948873623,5
2ndOrderMarkov,4.053660689688185,25
2ndOrderMarkov,4.777876151473113,111
2ndOrderMarkov,3.8868421881310122,24
2ndOrderMarkov,4.654658540060363,123
2ndOrderMarkov,4.5780883079127035,45
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,4.665233923577004,96
2ndOrderMarkov,3.6143694458867563,18
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,4.69546268039633,120
2ndOrderMarkov,4.614310864346762,49
2ndOrderMarkov,3.5068905956085183,15
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,4.539572261986723,60
2ndOrderMarkov,4.401957101394497,62
2ndOrderMarkov,4.5527825288335055,65
2ndOrderMarkov,3.734521664779752,17
2ndOrderMarkov,3.923251796980337,28
2ndOrderMarkov,3.121928094887362,10
2ndOrderMarkov,3.979097891134804,26
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,3.418295834054489,12
2ndOrderMarkov,3.6835423624332306,18
2ndOrderMarkov,3.085055102756477,13
2ndOrderMarkov,4.743011804397817,102
2ndOrderMarkov,3.969001629875993,23
2ndOrderMarkov,4.7479562081544335,113
2ndOrderMarkov,4.4118918790255215,37
2ndOrderMarkov,4.467485190576306,61
2ndOrderMarkov,3.169925001442312,9
2ndOrderMarkov,4.537301274367211,65
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.433114454101658,64
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.73700025486755,102
2ndOrderMarkov,4.172206918879582,45
2ndOrderMarkov,4.256564762130955,30
2ndOrderMarkov,4.749066947677336,76
2ndOrderMarkov,3.6841837197791887,20
2ndOrderMarkov,4.12873474994409,38
2ndOrderMarkov,3.625,16
2ndOrderMarkov,3.2516291673878226,12
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,3.2359263506290334,14
2ndOrderMarkov,2.2359263506290326,7
2ndOrderMarkov,4.142914673354254,23
2ndOrderMarkov,4.168465671110589,38
2ndOrderMarkov,3.7256507561120937,21
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.006238928653389,15
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,3.9387218755408675,24
2ndOrderMarkov,4.519709415069202,66
2ndOrderMarkov,3.702819531114783,16
2ndOrderMarkov,4.467061722560519,61
2ndOrderMarkov,4.215354779870082,36
2ndOrderMarkov,3.788754913993502,22
2ndOrderMarkov,2.845350936622437,11
2ndOrderMarkov,4.536414237122231,52
2ndOrderMarkov,3.511085408180427,19
2ndOrderMarkov,4.652114762754607,62
2ndOrderMarkov,2.7219280948873625,10
2ndOrderMarkov,3.8521687236032816,17
2ndOrderMarkov,3.943465189601646,25
2ndOrderMarkov,4.781416860314818,85
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,3.9321380397593733,19
2ndOrderMarkov,3.418295834054489,12
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,3.7360069464476573,27
2ndOrderMarkov,2.6464393446710153,10
2ndOrderMarkov,4.088779347361362,23
2ndOrderMarkov,4.0022680844408445,31
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.547742678581274,60
2ndOrderMarkov,4.556194659247311,55
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,4.214262795507958,39
2ndOrderMarkov,3.0220552088742,12
2ndOrderMarkov,4.17146526179041,31
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.6168746059562227,17
2ndOrderMarkov,4.236368983644951,27
2ndOrderMarkov,3.8073549220576055,14
2ndOrderMarkov,3.2806390622295662,16
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,4.011365041826378,21
2ndOrderMarkov,2.0,4
2ndOrderMarkov,2.6258145836939115,12
2ndOrderMarkov,2.8962915290459286,14
2ndOrderMarkov,4.6001008788874,53
2ndOrderMarkov,4.487491520555464,62
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,4.4584538292330596,38
2ndOrderMarkov,1.0,2
2ndOrderMarkov,3.594465636961451,21
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.586295766479193,47
2ndOrderMarkov,4.690511358486487,84
2ndOrderMarkov,2.4464393446710155,10
2ndOrderMarkov,4.3546394319653094,41
2ndOrderMarkov,4.314121886703898,42
2ndOrderMarkov,4.525494572452671,58
2ndOrderMarkov,4.136842188131012,24
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.53183237120822,60
2ndOrderMarkov,4.303144940981577,50
2ndOrderMarkov,4.504120605378049,38
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.564603213103578,47
2ndOrderMarkov,4.164735178725505,30
2ndOrderMarkov,3.6835423624332306,18
2ndOrderMarkov,3.5,16
2ndOrderMarkov,4.7512198973252895,123
2ndOrderMarkov,3.7254805569978675,18
2ndOrderMarkov,3.1751231351134614,17
2ndOrderMarkov,3.991794254480547,29
2ndOrderMarkov,2.5,8
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,4.578648185471204,59
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,1.0,2
2ndOrderMarkov,2.25,8
2ndOrderMarkov,3.391892644680931,19
2ndOrderMarkov,4.202819531114783,32
2ndOrderMarkov,4.614036119450756,66
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,0.0,2
2ndOrderMarkov,2.2359263506290326,7
2ndOrderMarkov,0.0,2
2ndOrderMarkov,4.469582006060583,42
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,3.189898095464287,15
2ndOrderMarkov,2.5,8
2ndOrderMarkov,4.3054967936988735,36
2ndOrderMarkov,4.0472990984266435,29
2ndOrderMarkov,4.43858836864981,38
2ndOrderMarkov,4.641965401897948,73
2ndOrderMarkov,3.41041725276052,17
2ndOrderMarkov,4.6005678006132715,72
2ndOrderMarkov,3.027169118440619,11
2ndOrderMarkov,1.0,2
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,4.571614558051042,53
2ndOrderMarkov,2.9139770731827523,11
2ndOrderMarkov,4.488608500731241,64
2ndOrderMarkov,3.121928094887362,10
2ndOrderMarkov,4.5462376152596,53
2ndOrderMarkov,4.4244653411048285,55
2ndOrderMarkov,3.8820451081368628,23
2ndOrderMarkov,3.9395722619867226,30
2ndOrderMarkov,4.346225868535943,38
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.452819531114783,16
2ndOrderMarkov,2.8553885422075336,12
2ndOrderMarkov,3.4565647621309536,15
2ndOrderMarkov,4.428298968845761,61
2ndOrderMarkov,3.169925001442312,9
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.742205639325548,80
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,3.027169118440619,11
2ndOrderMarkov,4.443365626644181,43
2ndOrderMarkov,2.9219280948873623,10
2ndOrderMarkov,4.412270315214322,46
2ndOrderMarkov,3.169925001442312,9
2ndOrderMarkov,1.9182958340544896,6
2ndOrderMarkov,3.452819531114783,16
2ndOrderMarkov,4.2098671219040344,26
2ndOrderMarkov,3.8252517372886503,26
2ndOrderMarkov,3.98319563424773,33
2ndOrderMarkov,3.7409532604048397,23
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,3.2195282822995477,17
2ndOrderMarkov,3.973660689688184,25
2ndOrderMarkov,2.9219280948873623,10
2ndOrderMarkov,1.5219280948873621,5
2ndOrderMarkov,4.090234012145144,29
2ndOrderMarkov,4.465242130385926,63
2ndOrderMarkov,4.301508290129998,43
2ndOrderMarkov,2.4056390622295662,8
2ndOrderMarkov,4.5490558171973845,82
2ndOrderMarkov,2.0,4
2ndOrderMarkov,1.5,4
2ndOrderMarkov,3.68354236243323,18
2ndOrderMarkov,4.350209029099896,36
2ndOrderMarkov,4.039211536948156,31
2ndOrderMarkov,2.94770277922009,9
2ndOrderMarkov,3.807354922057604,28
2ndOrderMarkov,4.311074184082723,46
2ndOrderMarkov,3.0269868333592873,13
2ndOrderMarkov,4.555467129755084,44
2ndOrderMarkov,4.026619294188053,31
2ndOrderMarkov,4.67353413176751,84
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,4.7803637813465985,108
2ndOrderMarkov,4.263315040437579,45
2ndOrderMarkov,3.625,16
2ndOrderMarkov,4.343289445392767,35
2ndOrderMarkov,3.692279682039657,31
2ndOrderMarkov,2.725480556997868,9
2ndOrderMarkov,4.220167681284828,31
2ndOrderMarkov,4.595428398895444,69
